Offensive_Untargetede	Rip  Sr Prabhu punda mavan... Ne theru Kodi thaan di...  Sad luck Karthi and Lokesh Anna...
Not_offensive	#kaithi padam vera level ah iruka poguthu... Eagerly waiting
Not_offensive	Verraaaaaaaaaaaaaaaaaa levellllll ughhh annaaaa..... Waiting for mass success
Offensive_Targeted_Insult_Individual	Bigil varuma nu therila yea
Not_offensive	Karthi (kailii vettii) kattitu naducha Padam hit and blockbuster thann Antha varusaiyil ithuvum ondruuu
Offensive_Untargetede	Yen da night liye eduthu vechu irukinga but trailer bgm bangam🤩🤩
Not_offensive	Yaarellam bigil update paathutu inga vandhinga like podunga
Offensive_Untargetede	@Bigil trailer vantha  Entha padamum diwaliki varlanu solliduvaanga paakringala.... Only for Thalapathy......
Not_offensive	Unique one logesh kanagraj never disappoints  simple ah sollanumna raaav ah iruku
Not_offensive	Wishes from nadippin nayagan Suriya fans
Not_offensive	Sam.C.S BGM Vera level la eruku ....
Not_offensive	செட்டியார் இனத்தின் சார்பாக இப்படம் வெற்றியடைய வாழ்த்துக்கிறேன்
Offensive_Targeted_Insult_Other	Tharamana serupadi iruku silla naaygaluku sema
Offensive_Targeted_Insult_Group	படம்  வெற்றி அடைந்து  நாடக காதல் நாய்கள் அழிந்த போக  வாழ்த்துக்கள்...
Not_offensive	அருமை. அந்தணர் சமூகத்திலிருந்து எனது வாழ்த்துக்கள்
Not_offensive	ஜாதிகள் இல்லையடி பாப்பா-பாரதியார்...purichavan like Pannu..puriyathavan commentla katharu..திருந்தாது Tamil Nadu (India)
Not_offensive	பிராமணர்கள் சார்பாக இந்த படம் வெற்றி பெற வாழ்த்துக்கள்
Not_offensive	Anaithu Naidu & Reddiar inathavar saarbaga ippadam vetri adaya vazthukirom.
Not_offensive	Sourashtra sarpaga naanum atharikirean.  Kothram parthu kalyanam pannanum. Athu ellarudaiya santhathikallukkum nallathu.
Not_offensive	ஒவ்வொரு பெண்ணும் பாக்க வேண்டிய திரைப்படம் படம் வெற்றி பெற பிராமணர்கள் சார்பாக வாழ்த்துக்கிறேன்
Not_offensive	தென்னாட்டு நாயுடு நாயக்கர் இனத்தின் சார்பாக வாழ்த்துக்கள்
Not_offensive	யாதவ சமுதயம் சார்பாக திரைபடம் வெற்றிபெற வாழ்த்துக்கள்
Not_offensive	இயக்குனர் மோகன் அவர்களுக்கு மல்லை நகரத்தின் சார்பாக வெற்றி பெற வாழ்த்துக்கள் புரட்சி மூலம் வெற்றி கிடைக்கும்
Not_offensive	அசுரனை அழிக்க திரௌபதி வருகிறாள் வீர வன்னிய குல சத்திரிய வம்சத்தின் சார்பாக மனமார்ந்த நன்றி மோகன் அண்ணா
Not_offensive	அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை
Not_offensive	அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை
Not_offensive	அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை
Not_offensive	தரமான கருத்து அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை
Not_offensive	பெண் பிள்ளைகளை பெற்றவர்கள் சார்பில் இந்த படம் மாபெரும் வரவேற்பை பெறும்!
Not_offensive	திரௌபதிக்கு 5 புருஷனாம் டா எப்டிதான் இந்த டைட்டிலுக்கு முட்டு கொடுக்குறாங்களோ ஆண்ட பரம்பரைஸ்....
Not_offensive	பெண்ணை பெற்ற அப்பாக்களும் அக்கா தங்கைகளை கொண்ட அண்ணன் தம்பிகளுக்கு திரௌபதி அருமை புரியும்
Not_offensive	இந்த படத்தை அனைவரும் கண்டிப்பாக பார்க்க வேண்டிம். தற்போதைய காலச்சூழலிற்கு ஏற்ற படம்.
Not_offensive	சமுதாயங்கள் ஒற்றுமையே இந்துக்கள் ஒற்றுமை, இதில் உயர்வு தாழ்வு என்பது கிடையவே கிடையாது. அதுதான் நமது உண்மையான யூனிட்டி இன் டைவர்சிட்டி.\r அதை உடைக்கத்தான் வெளிநாட்டு மிஷநரிகள் எப்படியோ ஸ்கெட்ச் போட்டு நம்மை பிரிக்க பாக்குறாங்க, அதில் ஓரளவு வெற்றியும் அடைஞ்சிட்டு இருக்காங்க.
Not_offensive	2000 வருட அடிமை கூட்டங்கள் கதறுவதை கண்டாலே ஆனந்தமாக தான் உள்ளது!
Not_offensive	Padam mulusa varama yarum comments panna venam . Release agattum oppo pakkalam
Not_offensive	காசுக்காக காதலித்தால் அந்த லூசுகளுக்கு கல்லரைதான்   #திரௌபதி
Offensive_Targeted_Insult_Individual	Ithan padatha matum ranjith pathan vairu erum avanku aiyoo unmiya la solitangaleeee
Not_offensive	காதல் சொல்லி கற்பை கலைப்பவனை  மோதல் சொல்லி வேர் அருப்பவள்   #திரௌபதி
Not_offensive	மண்ணையும் பெண்ணையும் உசுருக்கு மேல மானமா நினைக்கிற எல்லாரும் இந்த படத்திற்கு ஆதரவு தரணும்...
Offensive_Targeted_Insult_Group	திமிறி எழுபவள் இவளே இனி திருப்பி அடிப்பவள் இவளே  #திரௌபதி   யார் மேல கை வச்சாலும் வெட்டுவோம் #திரௌபதி
Not_offensive	Bagya lakshmi bumper dra movie hero ????
Not_offensive	தேவேந்திரகுலவேளாளர்      பள்ளர் பள்ளியர்
Not_offensive	நாடக காதல் செய்து  பிஞ்சு மனதில் நஞ்சை கலக்கும் கூட்டம்🧟 இவர்களை பதம் பார்க்க வருகிறாள் #திரௌபதி
Not_offensive	Comments fulla patha padam hit aaga vazhthukal sollunga parava illa ana jaathi serthu solladhinga adutha thalamuraiku jathi pathi solladhinga padiparivu sollikodunga veeratha sollikodunga jaathi mattum vena please
Not_offensive	உடையார் சமூகம் சார்பாக வாழ்த்துக்கள். இவன் பெரம்பலூர் நத்தமன் உடையார்
Not_offensive	இப்ப வரைக்கும் 15  டைம்ஸ் watching...
Not_offensive	உண்மையான காதலை யாரும் எதிர்க்கவில்லை.. இரு வீட்டார் சம்மதம் இருந்தால் கல்யாணம் பண்ணி வாழுங்கள் உண்மையாக..   விருப்பம் இல்லா காதல் பல பிரச்சனைகளை தரும் குடும்பத்தில்... இதை விட மோசமானது நாடககாதல் என்னும் பெயரில் பெண்களை ஏமாற்றுவது அது எந்த சமுகம் செய்தாலும் குற்றமே அதை திரையில் தைரியமாக காட்டும் இயக்குனார் அவர்களுக்கு ஒவ்வொரு பெண் குழந்தையையும் தெய்வமாக பார்க்கும் அனைவரும் வாழ்த்தி இப்படத்தை தனது பெண் பிள்ளைகளுக்கு காட்டி விழிப்புணர்வு செய்ய வேண்டும்.....
Offensive_Targeted_Insult_Group	Odatha padathuku ethukyda ivlo build up? Inga saathi support pandra thaayoligal oruthan kuda theater ku pomatan  Pollachi case la matunavan ena dalit ah? Mudinja avanugala vetungada pakalam potta saathi veri thaaiyoligala ilana podavaya katindu orama ukarungo
Not_offensive	பாட்டாளி மக்கள் கட்சி .இனிமே ஆட்டம் ஆரம்பம்  வன்னியர் பெண்கள்மீது கை வைச்ச வெட்டி போடு பாத்துக்கலாம்
Offensive_Targeted_Insult_Group	Jathi veri pudicha naaigala suttu thalanum, intha comment keela terinjidum!
Not_offensive	யூடியூப்ல ஹாஹா ரியாக்ஷன் இல்லை என ஃபீல் பண்ணிய தருணம் சகோ
Offensive_Targeted_Insult_Group	Nenga commentla potrukingalet nadaga kadhal pandranunganu apo nengala mathava ponna thangachiyatha pakaringala onnu soldra oru Appanuku poranthavana eruntha yokiyamanavana eruntha yentha ponnaum sight adika mata bittu padam pathu kai adikama eruda apa oththukura ne soldra unnoda jadhi nalla jaadhinu otha yellatha thapu pandringa athenada avana matum kuththam soldringa porambomungala
Not_offensive	தென்னாட்டு தேவேந்திரகுலவேளாளர் இளைஞர் அனைவரும் இப்படத்திற்கு ஆதரவு தருகிறோம்...
Offensive_Targeted_Insult_Group	Yenda parathesi pasangala nadanka kadhal ye antha pasanga matumtha pandranga matha yentha jadhikaranum panalayada parathesingala enna yellam yokiyan madhiri podringa unagala yethana perda 2 ponna 3 ponna love pandringa periya parupu madhiri podringa avanungala solli kutham ilada thapu nama pannalum thaputha pongada mudikitu evanunga ennamo ponnungala sight adikatha madhiri yokiyan madhiri pesarananunga
Not_offensive	சாதியின் அடிப்படையில் இந்த படத்தை பார்க்க வேண்டாம் உண்மையான சம்பவங்களின் பின்னனியே இந்த திரைக்கதை குறிப்பிட்ட சில சமூக இளைஞர்களை வேண்டுமென்றே கேவலமான போக்கில் போக சொல்லும் மடையர்களுக்கான செருப்படியே திரௌபதி ..  இயற்க்கையான உணர்வுதான் காதலே தவிர வக்கிற எண்ணத்தில் வருவது அல்ல...  ஏனோ தெரியவில்லை வழி தவறி செல்லும் இந்த கூட்டத்திற்கு ஏழை பெண்கள் கண்ணுக்கு தெரிவதில்லை எந்த சாதியானாலும் சரி
Not_offensive	அருமையான திரைப்படம்.... மாவீரன் காடுவெட்டியாரின் வாழ்க்கையை திரைப்படமாக்குங்கள்... அண்ணா...
Not_offensive	உண்மையை உரக்க சொன்ன இயக்குனர் வாழ்த்துகள் படம் வெற்றி பெறும்
Offensive_Targeted_Insult_Group	Mr director poi solla koodathu porikki pond........
Not_offensive	நாடார் சமுதாயத்தின் சார்பாக இந்த திரைபடம் மிக பெரிய வெற்றி  அடைய வாழ்த்துக்கள்
Offensive_Targeted_Insult_Group	Yanda nium sorutha sapdura nanu sorutha sapduroo apram yanda intha jathi veri niggala thirunthavea mattigga inggalala searuppalaiya adikkanu
Not_offensive	Maari & Vikram vedha music copy
Not_offensive	திண்டுக்கல் தேவர் சமுதாய உறவின்முறை சார்பில் வாழ்த்துகிறோம்
Not_offensive	Intha Mari padatha yaru pa keta??? Jaathiya maranthalum niyabagam paduthitu ...
Not_offensive	சங்கரன்கோவில் மறவர் சீமை சார்பாக படம் வெற்றிவிழா காண வாழ்த்துக்கள்..
Not_offensive	தெருபொறுக்கி நாய்களிடமிருந்து குலம்காக்க, குடிகாக்க, வருகிறாள் உங்களின் திரவுளபதி
Not_offensive	ஈரோடு வடக்கு மாவட்டம் கொங்கு மாணவர் அணி சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்...
Not_offensive	இது போன்ற உண்மையான எதார்த்த படங்களை அனைத்து தமிழ் சமுதாயமும் வரவேற்க வேண்டும்...
Not_offensive	இந்த டிரெய்லர விட .. இங்க படிக்கிற கமென்ட்ஸ் தான் மிகவும் வருத்தம் அளிக்கிறது ..
Not_offensive	நாடார் சமுதாயம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்...
Not_offensive	Asuraan Padam Vanda appo..thaaltha patta odukka patta makkal kaana Padam la Vanda appo enga Da irunthiiga ... Pengal ku padukappu illa  Inga jaathi ku than pathuukappu theva paduthu... Anyways wishes from normal commons human without any SHITTY BRIDE from tamilnadu
Not_offensive	தற்போது நாட்டில் நடந்து கொண்டு இருக்கு  நிகழ்வுவை திரைபடம் வழியா கொண்டு வந்ததுக்கு  மிக நன்றி
Not_offensive	Jaadhiya aadharicco yedhirttho yedukkura padam kandippaa oodaadhu
Not_offensive	திரௌபதி இந்த காலத்தின் கட்டாயம். எல்லோரும் பார்க்க வேண்டிய படம். வெற்றி நிச்சயம். பெண் பிள்ளைகள் பாதுகாக்க படவேண்டும். நன்றி மோகன் ஜி
Not_offensive	இந்த சட்டம் என்னும் ஓர் கிழிந்த புத்தகத்தை  வைத்து கொண்டு சிலர் ஆடும் ஆட்டம் இருக்கே...
Not_offensive	படம் வெற்றி பெற சம்புவராயர் மகரிஷி நண்பர்கள் அனைவரின் சார்பாக வாழ்த்துக்கள் ~தென்காசி மாவட்டம்(நெல்லை சீமை)
Not_offensive	போலி ஜாதி ஒழிப்பு கூட்டமும், போலி சமூகநீதி கரடிகளும் பேசாத நிஜங்களை நெஞ்சை நிமிர்த்தி பேச வரும்  இயக்குனர் மோகன் அவர்களுக்கு
Offensive_Targeted_Insult_Group	manu ponnu rendu onutha kaivaika ninacha iruka mata
Not_offensive	கண்டிப்பாக trailer 10M view வரும்...  படம் கட்டாய வெற்றி விழா கொண்டாடும்....  வாழ்த்துகள்
Not_offensive	தேவர் இனத்து சார்பாக படம் வெற்றி பெற வாழ்த்துகள் .....மரண வெய்ட்டிங்
Offensive_Targeted_Insult_Group	வேலூர் வன்னியர் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள் மண்ணும் எங்களோடதுதான்  பொண்ணும் எங்களோடததுதான் கைய வெச்சா கையை இல்ல தலையை வெட்டுவோம்டா
Not_offensive	Karur மாவட்டம்   கொங்கு படை சார்பாக வாழ்த்துக்கள்
Not_offensive	...அருமையான முன்னோட்டம், திண்டுக்கல் மாவட்டம் சேர்வை -ன்  சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்...
Not_offensive	அடங்குன்னா, அடங்க கூடாதுன்னு எங்க அண்ணன் சொல்லிருக்காப்ளை   #திரௌபதி
Offensive_Targeted_Insult_Group	Asura vaa da oru Gumbal suthitu irunchu yarachum pathingala
Not_offensive	தூத்துக்குடி நாடார் நண்பர்கள் சார்பாக படம் மாபெரும் வெற்றியடைய வாழ்த்துக்கள்
Not_offensive	வீம்புக்குன்னு படம் எடுத்தா இப்புடிதான் கேவலமா வந்து நிக்கும்...
Not_offensive	பாா்கவகுலம்(உடையார், மூப்பனார், நயினார் ) மக்கள் சார்பாக வாழ்த்துக்கள்
Not_offensive	விஸ்வகர்மா கம்மாளர் சங்கம் சார்பாக படம் வெற்றிபெற வாழ்த்துக்கள்
Not_offensive	எல்லோருக்கும் வணக்கம் தோழரே , நீங்கள் சொல்லுவது எல்லாம் போய் , உண்மை காதல் காசுக்கு ஆசை படது , பாமக கட்சி வளர அந்த பொண்ணு அப்பன காவு வங்கரங்க நீங்க பேசறது தப்பு நண்பா நீ நானும் சாதி பகிறதலாத இங்க நம்ம வேலை பரிபொகுது நண்பா நானும் விழுப்புரம் மாவட்டத்தில் த இருக்க நண்பா யாரோ ஒருவன் தப்பு பன்றதலே எல்லாம் தப்ப நெனகத தொழ ,இந்தியன் இரயில்வே மண்டலத்தின் நமக்கு வெளாய் இல்லை தெரியுமா தொழ நீ ஜாதி கொடி பிடிச்சி இருக்கும் அங்க நம்ம வழ்வாரதமே வட மணித்துகர சொறந்தரண்ட தொழ இன்னும் ஜாதி வேணாண்டா தோழா
Not_offensive	மிகக் கேவலமான படம். விருப்பமுள்ளவர்கள் காதலிச்சா உங்களுக்கு ஏன் டா எரியுது??
Not_offensive	ஒவ்வொரு கமெண்டும் மாஸ் படிக்க படிக்க உணர்ச்சி பொங்குது   இத்துணை சமூதாயபெண்களை நாடக காதல் கம்பெணி இழிவு படுத்துகிறது   சூப்பர்டூப்பர் ஹீட் மோகன் G அண்ணா லவ்யூ லவ்யூ
Offensive_Targeted_Insult_Group	Trailer... வேற லெவல்...  பல நாடக காதலின் உண்மை முகத்தை தோலுரிக்கும் காவியம், பலருக்கு செருப்பை சாணியில் முக்கி அடிக்க காத்திருக்கிறது....   First day first show Conform....
Not_offensive	Indha koyambathoor la ponungala emathunangale andha pasanga kadhayum eduthu padam panunga
Not_offensive	எங்களுக்கு மண்ணும் பெண்ணும்‍இரண்டும்  முக்கியம் யர்  கையவச்சாலும்  கைய வெட்டுவோம்
Not_offensive	Okkali poodu da sema padam  kandipa poi theater la paakanum
Not_offensive	மோகன் G சத்திரியன் அண்ணா நீங்க மென்மேலும் வளர இந்த அருள்மணி தம்பியின் அன்பு வாழ்த்துக்கள் அப்படியே உடம்பெல்லாம் சிலுக்குது நானே வசனம் பேசற மாதிரி பீல் பண்றன் மிக்க நன்றி அண்ணா
Not_offensive	ஒரு பெண்ணாக இந்த படத்தை நான் வரவேற்கிறேன். பள்ளி கல்லூரி படிக்கும் மாணவிகளை கட்டாயம் இந்த படத்திற்கு அழைத்து சென்று பார்க்க வைக்க வேண்டும்..
Not_offensive	Ithu maari than ethirpaathutu irunthom.enga side irukra nyayatha sola oru tharamana thiraipadam
Not_offensive	I'ma vizhuppuram movie vetti peraa vazhutthugal veeraa vanniyada
Offensive_Targeted_Insult_Group	Pongada Sathi veri pidicha thevidiya pasangala
Not_offensive	தேவேந்திர குல வேளாளர் மக்களின் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்   நாடக காதல் செய்து  பணம் பிடுங்கும் வழக்கம் எங்க கிட்ட கிடையாது   தேவதையே வந்தாலும் அவ தேவேந்திர வீட்டு பெண்ணா இருக்கனும்   எனக்கு என் சாதியோட பண்பாடு கலாச்சாரம் அவசியமான ஒன்று   காதலுக்காக என் சாதி பண்பாட்டை கொச்சைபடுத்த மாட்டோம்
Not_offensive	Gommala podu apdi trailer podhumda dai kuruma nakkigalukku
Not_offensive	nanga illa nalum  gethu da
Not_offensive	நாடக காதல் யார் செஞ்சாலும் தப்பு தான்.. ஜாதி பேர solli படத்தை கெடுத்தது போதும்... இது போன்ற சம்பவம் உண்மை இல் நடந்திருக்கa அப்படி யென்றால்.. இதை கதை ஆக thirayil கொண்டு வந்த இயக்குனர் கு vazthukal... All r going to watch theater.. Pls..
Not_offensive	Thiruvallur mavattam sarbaga vetri pera vazhthukkal...
Not_offensive	super anna vara level kongu groups hosur
Offensive_Targeted_Insult_Individual	I see VCK  thalaivar mama-Valavan
Not_offensive	Ot*a Tharamaana sambavam. Ini Oru (beep) group kelambum Intha padathukku support panravangalam saadhi Veri pudichavanga nu. Neenga edutha saadhiya  olikka eduthadhu, adhe naanga edutha saadhiveriya thoonduradhukunu eduthadha..... Intha padam nadunilaya irunthaalum Saadhi ndra saayam poosuvaanga.
Not_offensive	முதலியார்கள் சார்பாக  இயக்குனருக்கு வாழ்த்துக்கள் அண்ணா   படம் நல்ல வரவேற்பு வாங்கும்
Not_offensive	கடலூர் மாவட்டம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் அருமையான கதை
Not_offensive	Apj.Kalam sir la unkala pathu rempa peruma paduvaru Da...2020 la 1.55s la oru scene vachuruka pathiya...athella sensor thandi la vantha 🤐🤐...ithella odumnu Vera  oru kootam vanthu jathi Pera solli support panuthunga......
Offensive_Targeted_Insult_Group	Thallaiva ne than yappaium super star
Not_offensive	At last one colour full movie
Not_offensive	ippa yenna panna porom....Sweet saapida porom ... Semma.....thalaivaaaaa...
Not_offensive	Thalaivaaa love youuu...... last la vara dance semma
Not_offensive	Semma super thalaiva love you
Not_offensive	Thalaivaa  thaivame  pinnittinga  thalaivaa  unkalukku  kodi  muuhthangal  thalaivaa
Not_offensive	Thalaivaaaaa ni thayan super star ennnaaa style I am waiting
Not_offensive	Uppa thanya palaya thalavir partha thrpthi vanthu irukku  semaya irukku trailer petta pongal
Offensive_Untargetede	Yenna da last seen ha phone la potrite mode la yedutha maari irruku
Offensive_Targeted_Insult_Individual	thalaiva unaku epadhan vayasu agum ?
Not_offensive	Levelu levelu levelu veraaaaaaaa veraaaaaa veraaaa levelu thalaivaaaa waiting for ur tharisanam   By die hard thalapathy fan
Not_offensive	Old rajini is back....... Tharamana sambavam intha pongal ku iruku.....
Not_offensive	Kolaveri Mass .......Mass ku Ellam Mass Thalaivar Super Star
Not_offensive	Omg iam seeing rajini sir as a cute kid.Sir u r amazing god bless u.
Offensive_Targeted_Insult_Other	Indha Vijay fans ku rajini mela paasam laam.... Ajith and fans mela gaandu....
Not_offensive	Correct sir,sirappana tharamana sambavum neangalum inimele tha pakka porenga.viswasam
Offensive_Untargetede	kole gandule irruken mavane kolleme vidde maten!!!    Semma dialogue
Not_offensive	Rajini sir back with bang ..semma adhurs
